"@timestamp","header.status","header.alternativeIdentifier","header.actionId"
"Feb 2, 2023 @ 12:53:38.882",SUCCESS,QR4TE656938571BRIG3,124436651-ANALYZER_12044
"Feb 2, 2023 @ 12:53:38.824",SUCCESS,QR4OV007706708BRIG3,124436654-ANALYZER_12044
"Feb 2, 2023 @ 12:53:38.539",SUCCESS,QR4TE676749427BRIG3,124436662-ANALYZER_12044
"Feb 2, 2023 @ 12:53:37.882",SUCCESS,QR4NA916767585BRIG3,124436650-ANALYZER_12045
"Feb 2, 2023 @ 12:53:36.883",SUCCESS,QR4OV007628356BRIG3,124436592-ANALYZER_12044
"Feb 2, 2023 @ 12:53:36.732",SUCCESS,QR4OV350429056BRIG3,124436640-ANALYZER_12044
"Feb 2, 2023 @ 12:53:34.960",SUCCESS,QR4QP042645568BRIG3,124436629-ANALYZER_12044
"Feb 2, 2023 @ 12:53:34.945",SUCCESS,QR4QP005006645BRIG3,124436615-ANALYZER_12044
"Feb 2, 2023 @ 12:53:34.556",SUCCESS,QR4QP004706522BRIG3,124436637-ANALYZER_12045
"Feb 2, 2023 @ 12:53:33.881",SUCCESS,QR4TE402977894BRIG3,124436639-ANALYZER_12045
"Feb 2, 2023 @ 12:53:33.551",SUCCESS,QR4OV288433361BRIG3,124436537-ANALYZER_12044
"Feb 2, 2023 @ 12:53:32.883",SUCCESS,QR4QM723427927BRIG3,124436605-ANALYZER_12045
"Feb 2, 2023 @ 12:53:32.883",SUCCESS,QR4QP051230895BRIG3,124436633-ANALYZER_12045
"Feb 2, 2023 @ 12:53:31.956",SUCCESS,QR4QC621418788BRIG3,124436627-ANALYZER_12045
"Feb 2, 2023 @ 12:53:31.733",SUCCESS,QR4QP043451197BRIG3,124436626-ANALYZER_12045
"Feb 2, 2023 @ 12:53:31.539",SUCCESS,QR4NA866295545BRIG3,124436613-ANALYZER_12045
"Feb 2, 2023 @ 12:53:30.956",SUCCESS,QR4QM991653083BRIG3,124436601-ANALYZER_12044
"Feb 2, 2023 @ 12:53:30.882",SUCCESS,QR4QP036956416BRIG3,124436609-ANALYZER_12044
"Feb 2, 2023 @ 12:53:30.881",SUCCESS,QR4NA856570481BRIG3,124436616-ANALYZER_12045
"Feb 2, 2023 @ 12:53:30.825",SUCCESS,QR4QM971973959BRIG3,124436618-ANALYZER_12045
"Feb 2, 2023 @ 12:53:30.737",SUCCESS,QR4OV356433120BRIG3,124436556-ANALYZER_12045
"Feb 2, 2023 @ 12:53:30.472",SUCCESS,QR4NA917538133BRIG3,124436512-ANALYZER_12044
"Feb 2, 2023 @ 12:53:30.143",SUCCESS,QR4TE249663969BRIG3,124436608-ANALYZER_12044
"Feb 2, 2023 @ 12:53:29.959",SUCCESS,QR4TE249663969BRIG3,124436614-ANALYZER_12045
"Feb 2, 2023 @ 12:53:28.956",SUCCESS,QR4QM900687867BRIG3,124436589-ANALYZER_12044
"Feb 2, 2023 @ 12:53:28.885",SUCCESS,QR4QM915157154BRIG3,124436594-ANALYZER_12044
"Feb 2, 2023 @ 12:53:28.885",SUCCESS,QR4QM897573275BRIG3,124436558-ANALYZER_12044
"Feb 2, 2023 @ 12:53:28.552",SUCCESS,QR4NA893175613BRIG3,124436495-ANALYZER_12047
"Feb 2, 2023 @ 12:53:28.110",SUCCESS,QR4OV024912228BRIG3,124436587-ANALYZER_12044
"Feb 2, 2023 @ 12:53:28.100",SUCCESS,QR4TE380088510BRIG3,124436565-ANALYZER_12044
"Feb 2, 2023 @ 12:53:27.965",SUCCESS,QR4QP004667792BRIG3,124436600-ANALYZER_12045
"Feb 2, 2023 @ 12:53:27.883",SUCCESS,QR4OV011116398BRIG3,124436582-ANALYZER_12045
"Feb 2, 2023 @ 12:53:27.552",SUCCESS,QR4TE409826616BRIG3,124436599-ANALYZER_12045
"Feb 2, 2023 @ 12:53:27.539",SUCCESS,QR4OZ614651515BRIG3,124436578-ANALYZER_12044
"Feb 2, 2023 @ 12:53:27.111",SUCCESS,QR4QP043827553BRIG3,124436604-ANALYZER_12045
"Feb 2, 2023 @ 12:53:27.102",SUCCESS,QR4TE083744004BRIG3,124436571-ANALYZER_12045
"Feb 2, 2023 @ 12:53:26.885",SUCCESS,QR4OV283103686BRIG3,124436597-ANALYZER_12045
"Feb 2, 2023 @ 12:53:26.882",SUCCESS,QR4OV024912228BRIG3,124436598-ANALYZER_12045
"Feb 2, 2023 @ 12:53:26.554",SUCCESS,QR4TE668602040BRIG3,124436521-ANALYZER_12045
"Feb 2, 2023 @ 12:53:26.553",SUCCESS,QR4QC556025571BRIG3,124436579-ANALYZER_12044
"Feb 2, 2023 @ 12:53:26.543",SUCCESS,QR4TE409826602BRIG3,124436591-ANALYZER_12045
"Feb 2, 2023 @ 12:53:26.144",SUCCESS,QR4QM653152225BRIG3,124436576-ANALYZER_12044
"Feb 2, 2023 @ 12:53:25.887",SUCCESS,QR4OV307025711BRIG3,124436590-ANALYZER_12045
"Feb 2, 2023 @ 12:53:25.882",SUCCESS,QR4QC492302717BRIG3,124436577-ANALYZER_12045
"Feb 2, 2023 @ 12:53:25.552",SUCCESS,QR4OV277515952BRIG3,124436554-ANALYZER_12044
"Feb 2, 2023 @ 12:53:25.539",SUCCESS,QR4TE083743919BRIG3,124436575-ANALYZER_12045
"Feb 2, 2023 @ 12:53:25.100",SUCCESS,QR4OV415739598BRIG3,124436584-ANALYZER_12045
"Feb 2, 2023 @ 12:53:24.961",SUCCESS,QR4QM915157154BRIG3,124436594-ANALYZER_13827
"Feb 2, 2023 @ 12:53:24.961",SUCCESS,QR4NA913104817BRIG3,124436560-ANALYZER_12044
"Feb 2, 2023 @ 12:53:24.882",SUCCESS,QR4TE083743882BRIG3,124436569-ANALYZER_12045
"Feb 2, 2023 @ 12:53:24.110",SUCCESS,QR4TE188998670BRIG3,124436538-ANALYZER_12044
"Feb 2, 2023 @ 12:53:23.957",SUCCESS,QR4OV414499410BRIG3,124436568-ANALYZER_12045
"Feb 2, 2023 @ 12:53:23.957",SUCCESS,QR4OV018756838BRIG3,124436566-ANALYZER_12044
"Feb 2, 2023 @ 12:53:23.883",SUCCESS,QR4NA887630208BRIG3,124436541-ANALYZER_12044
"Feb 2, 2023 @ 12:53:23.882",SUCCESS,QR4NA904300291BRIG3,124436384-ANALYZER_12045
"Feb 2, 2023 @ 12:53:23.748",SUCCESS,QR4TE645898284BRIG3,124436483-ANALYZER_14655
"Feb 2, 2023 @ 12:53:23.472",SUCCESS,QR4OZ953943111BRIG3,124436549-ANALYZER_12045
"Feb 2, 2023 @ 12:53:22.958",SUCCESS,QR4OX156961792BRIG3,124436453-ANALYZER_7181
"Feb 2, 2023 @ 12:53:22.957",SUCCESS,QR4TE645725947BRIG3,124436548-ANALYZER_12044
"Feb 2, 2023 @ 12:53:22.748",SUCCESS,QR4QP032655526BRIG3,124436533-ANALYZER_12044
"Feb 2, 2023 @ 12:53:22.143",SUCCESS,QR4TE645774687BRIG3,124436500-ANALYZER_12044
"Feb 2, 2023 @ 12:53:21.882",SUCCESS,QR4NA915015448BRIG3,124436520-ANALYZER_12044
"Feb 2, 2023 @ 12:53:21.882",SUCCESS,QR4LB789845827HKIG3,124436515-ANALYZER_12044
"Feb 2, 2023 @ 12:53:21.882",SUCCESS,QR4OZ949454854BRIG3,124436561-ANALYZER_12045
"Feb 2, 2023 @ 12:53:21.621",SUCCESS,QR4NA906679197BRIG3,124436526-ANALYZER_12047
"Feb 2, 2023 @ 12:53:21.472",SUCCESS,QR4NA896728055BRIG3,124436528-ANALYZER_12044
"Feb 2, 2023 @ 12:53:20.883",SUCCESS,QR4QP007011515BRIG3,124436544-ANALYZER_12044
"Feb 2, 2023 @ 12:53:20.882",SUCCESS,QR4NA906679197BRIG3,124436518-ANALYZER_12044
"Feb 2, 2023 @ 12:53:20.737",SUCCESS,QR4QC507377926BRIG3,124436503-ANALYZER_12044
"Feb 2, 2023 @ 12:53:20.539",SUCCESS,QR4QC129917882BRIG3,124436523-ANALYZER_12044
"Feb 2, 2023 @ 12:53:20.100",SUCCESS,QR4TE589801030BRIG3,124436482-ANALYZER_7181
"Feb 2, 2023 @ 12:53:20.100",SUCCESS,QR4TE408173864BRIG3,124436532-ANALYZER_12045
"Feb 2, 2023 @ 12:53:19.962",SUCCESS,QR4OX062146836BRIG3,124436542-ANALYZER_12045
"Feb 2, 2023 @ 12:53:19.962",SUCCESS,QR4TE381051520BRIG3,124436516-ANALYZER_12044
"Feb 2, 2023 @ 12:53:19.891",SUCCESS,QR4NA917091654BRIG3,124436525-ANALYZER_12045
"Feb 2, 2023 @ 12:53:19.883",SUCCESS,QR4TE668602040BRIG3,124436514-ANALYZER_12044
"Feb 2, 2023 @ 12:53:19.733",SUCCESS,QR4QP039618219BRIG3,124436522-ANALYZER_12045
"Feb 2, 2023 @ 12:53:19.553",SUCCESS,QR4NA913659476BRIG3,124436387-ANALYZER_12045
"Feb 2, 2023 @ 12:53:19.539",SUCCESS,QR4LX983812097CNIG3,124436504-ANALYZER_12044
"Feb 2, 2023 @ 12:53:19.143",SUCCESS,QR4OV294537621BRIG3,124436473-ANALYZER_7181
"Feb 2, 2023 @ 12:53:18.884",SUCCESS,QR4QP009149684BRIG3,124436509-ANALYZER_12044
"Feb 2, 2023 @ 12:53:18.552",SUCCESS,QR4QP035793447BRIG3,124436508-ANALYZER_12047
"Feb 2, 2023 @ 12:53:18.541",SUCCESS,QR4TE551633782BRIG3,124436497-ANALYZER_12044
"Feb 2, 2023 @ 12:53:18.472",SUCCESS,QR4QM801951622BRIG3,124436511-ANALYZER_12045
"Feb 2, 2023 @ 12:53:17.889",SUCCESS,QR4QP043850906BRIG3,124436493-ANALYZER_12044
"Feb 2, 2023 @ 12:53:17.882",SUCCESS,QR4OU311905650BRIG3,124436477-ANALYZER_12045
"Feb 2, 2023 @ 12:53:17.882",SUCCESS,QR4TE143565546BRIG3,124436517-ANALYZER_12045
"Feb 2, 2023 @ 12:53:17.625",SUCCESS,QR4QC518742126BRIG3,124436429-ANALYZER_7181
"Feb 2, 2023 @ 12:53:16.143",SUCCESS,QR4QM948523465BRIG3,124436491-ANALYZER_12045
"Feb 2, 2023 @ 12:53:16.109",SUCCESS,QR4TE681232318BRIG3,124436395-ANALYZER_14655
"Feb 2, 2023 @ 12:53:15.963",SUCCESS,QR4TE551567289BRIG3,124436419-ANALYZER_12044
"Feb 2, 2023 @ 12:53:15.963",SUCCESS,QR4TE556891341BRIG3,124436421-ANALYZER_7181
"Feb 2, 2023 @ 12:53:15.543",SUCCESS,QR4QB514668031BRIG3,124436442-ANALYZER_7181
"Feb 2, 2023 @ 12:53:15.111",SUCCESS,QR4OV412403348BRIG3,124436513-ANALYZER_14655
"Feb 2, 2023 @ 12:53:15.100",SUCCESS,QR4TE602930274BRIG3,124436506-ANALYZER_14655
"Feb 2, 2023 @ 12:53:15.100",SUCCESS,QR4OO108494256BRIG3,124435794-ANALYZER_12045
"Feb 2, 2023 @ 12:53:14.956",SUCCESS,QR4TE667077572BRIG3,124436510-ANALYZER_14655
"Feb 2, 2023 @ 12:53:14.956",SUCCESS,QR4TE091339105BRIG3,124436502-ANALYZER_14655
"Feb 2, 2023 @ 12:53:14.791",SUCCESS,QR4OZ913247855BRIG3,124436452-ANALYZER_12045
"Feb 2, 2023 @ 12:53:14.623",SUCCESS,QR4LB562563209HKIG3,124436389-ANALYZER_12045
"Feb 2, 2023 @ 12:53:14.551",SUCCESS,QR4TE479545793BRIG3,124436360-ANALYZER_14655
"Feb 2, 2023 @ 12:53:14.539",SUCCESS,QR4QP045816385BRIG3,124436397-ANALYZER_12044
"Feb 2, 2023 @ 12:53:14.143",SUCCESS,QR4QB716054102BRIG3,124436496-ANALYZER_14655
"Feb 2, 2023 @ 12:53:13.958",SUCCESS,QR4NA916867583BRIG3,124436405-ANALYZER_12044
"Feb 2, 2023 @ 12:53:13.946",SUCCESS,QR4QP051008555BRIG3,124436399-ANALYZER_12044
"Feb 2, 2023 @ 12:53:13.881",SUCCESS,QR4QM975060271BRIG3,124436404-ANALYZER_12044
"Feb 2, 2023 @ 12:53:13.740",SUCCESS,QR4NA907130455BRIG3,124436394-ANALYZER_12045
"Feb 2, 2023 @ 12:53:13.626",SUCCESS,QR4NA921697652BRIG3,124436386-ANALYZER_12044
"Feb 2, 2023 @ 12:53:13.553",SUCCESS,QR4TE434264121BRIG3,124436490-ANALYZER_14655
"Feb 2, 2023 @ 12:53:13.100",SUCCESS,QR4OV366900997BRIG3,124436471-ANALYZER_7181
"Feb 2, 2023 @ 12:53:13.100",SUCCESS,QR4TE019166850BRIG3,124436393-ANALYZER_12044
"Feb 2, 2023 @ 12:53:12.883",SUCCESS,QR4NA924864535BRIG3,124435781-ANALYZER_12045
"Feb 2, 2023 @ 12:53:12.882",SUCCESS,QR4TE680693715BRIG3,124436494-ANALYZER_14655
"Feb 2, 2023 @ 12:53:12.882",SUCCESS,QR4OQ624405721BRIG3,124436492-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.793",SUCCESS,QR4TE659368689BRIG3,124436383-ANALYZER_12044
"Feb 2, 2023 @ 12:53:12.792",SUCCESS,QR4TE687917695BRIG3,124436466-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.736",SUCCESS,QR4ON615759712BRIG3,124436474-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.556",SUCCESS,QR4TE575333178BRIG3,124436485-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.553",SUCCESS,QR4TE664650654BRIG3,124436489-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.552",SUCCESS,QR4TE479766843BRIG3,124436459-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.552",SUCCESS,QR4OV359959524BRIG3,124436455-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.472",SUCCESS,QR4TE645594597BRIG3,124436458-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.144",SUCCESS,QR4OM302607984BRIG3,124436480-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.144",SUCCESS,QR4QM995382616BRIG3,124436487-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.143",SUCCESS,QR4OV366896192BRIG3,124436461-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.111",SUCCESS,QR4OZ213496725BRIG3,124436481-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.105",SUCCESS,QR4OO628871998BRIG3,124436467-ANALYZER_7181
"Feb 2, 2023 @ 12:53:12.101",SUCCESS,QR4OV030815959BRIG3,124436372-ANALYZER_12045
"Feb 2, 2023 @ 12:53:11.959",SUCCESS,QR4TE630277638BRIG3,124436460-ANALYZER_7181
"Feb 2, 2023 @ 12:53:11.959",SUCCESS,QR4OV322679764BRIG3,124436457-ANALYZER_7181
"Feb 2, 2023 @ 12:53:11.959",SUCCESS,QR4OV368726871BRIG3,124436476-ANALYZER_7181
"Feb 2, 2023 @ 12:53:11.959",SUCCESS,QR4OV025330714BRIG3,124436484-ANALYZER_7181
"Feb 2, 2023 @ 12:53:11.887",SUCCESS,QR4OV283742817BRIG3,124436463-ANALYZER_7181
"Feb 2, 2023 @ 12:53:11.887",SUCCESS,QR4TE589956385BRIG3,124436448-ANALYZER_7181
"Feb 2, 2023 @ 12:53:11.882",SUCCESS,QR4TE404642845BRIG3,124436446-ANALYZER_14655
"Feb 2, 2023 @ 12:53:11.739",SUCCESS,QR4TE307527347BRIG3,124436479-ANALYZER_7181
"Feb 2, 2023 @ 12:53:11.622",SUCCESS,QR4OV292357896BRIG3,124436475-ANALYZER_7181
"Feb 2, 2023 @ 12:53:11.540",SUCCESS,QR4QP023876229BRIG3,124436378-ANALYZER_12045
"Feb 2, 2023 @ 12:53:11.540",SUCCESS,QR4TE597147115BRIG3,124436469-ANALYZER_7181
"Feb 2, 2023 @ 12:53:11.114",SUCCESS,QR4TE674215685BRIG3,124436436-ANALYZER_14655
"Feb 2, 2023 @ 12:53:11.112",SUCCESS,QR4QB439668162BRIG3,124436435-ANALYZER_7181
"Feb 2, 2023 @ 12:53:11.112",SUCCESS,QR4TE431121486BRIG3,124436359-ANALYZER_12044
"Feb 2, 2023 @ 12:53:11.111",SUCCESS,QR4TE162393044BRIG3,124436352-ANALYZER_12044
"Feb 2, 2023 @ 12:53:11.100",SUCCESS,QR4QP033636320BRIG3,124435787-ANALYZER_12045
"Feb 2, 2023 @ 12:53:11.100",SUCCESS,QR4OV278679776BRIG3,124436462-ANALYZER_14655
"Feb 2, 2023 @ 12:53:10.957",SUCCESS,QR4TE494290954BRIG3,124436412-ANALYZER_7181
"Feb 2, 2023 @ 12:53:10.884",SUCCESS,QR4OO661694466BRIG3,124436444-ANALYZER_7181
"Feb 2, 2023 @ 12:53:10.884",SUCCESS,QR4TE168643403BRIG3,124436470-ANALYZER_14655
"Feb 2, 2023 @ 12:53:10.884",SUCCESS,QR4TE655637014BRIG3,124436472-ANALYZER_7181
"Feb 2, 2023 @ 12:53:10.792",SUCCESS,QR4OV297730164BRIG3,124436464-ANALYZER_7181
"Feb 2, 2023 @ 12:53:10.742",SUCCESS,QR4TE581511408BRIG3,124436451-ANALYZER_7181
"Feb 2, 2023 @ 12:53:10.742",SUCCESS,QR4NL351121575BRIG3,124436380-ANALYZER_12045
"Feb 2, 2023 @ 12:53:10.623",SUCCESS,QR4TE443146145BRIG3,124436454-ANALYZER_7181
"Feb 2, 2023 @ 12:53:10.623",SUCCESS,QR4LX984464075CNIG3,124435772-ANALYZER_12045
"Feb 2, 2023 @ 12:53:10.553",SUCCESS,QR4OV366896201BRIG3,124436449-ANALYZER_7181
"Feb 2, 2023 @ 12:53:10.553",SUCCESS,QR4TE307669504BRIG3,124436486-ANALYZER_7181
"Feb 2, 2023 @ 12:53:10.474",SUCCESS,QR4OS907608047BRIG3,124436441-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.965",SUCCESS,QR4TE652893591BRIG3,124436447-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.965",SUCCESS,QR4TE443140519BRIG3,124436440-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.964",SUCCESS,QR4TE645762247BRIG3,124436427-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.964",SUCCESS,QR4TE508004599BRIG3,124436439-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.945",SUCCESS,QR4OV383579708BRIG3,124436411-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.886",SUCCESS,QR4OV366900983BRIG3,124436456-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.886",SUCCESS,QR4TE561901449BRIG3,124436423-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.882",SUCCESS,QR4OZ213494129BRIG3,124436437-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.881",SUCCESS,QR4OZ901375809BRIG3,124436413-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.824",SUCCESS,QR4TE673097655BRIG3,124436438-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.794",SUCCESS,QR4TE405608955BRIG3,124436425-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.794",SUCCESS,QR4OV309457927BRIG3,124436445-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.758",SUCCESS,QR4OU592225451BRIG3,124436450-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.758",SUCCESS,QR4QP051008555BRIG3,124436399-ANALYZER_13827
"Feb 2, 2023 @ 12:53:09.758",SUCCESS,QR4OZ958272024BRIG3,124436415-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.557",SUCCESS,QR4OV234905363BRIG3,124436465-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.555",SUCCESS,QR4TE552746233BRIG3,124436430-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.553",SUCCESS,QR4OV371898885BRIG3,124436428-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.542",SUCCESS,QR4TE553866042BRIG3,124436424-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.472",SUCCESS,QR4TE431121486BRIG3,124436364-ANALYZER_12045
"Feb 2, 2023 @ 12:53:09.143",SUCCESS,QR4TE675762603BRIG3,124436420-ANALYZER_14655
"Feb 2, 2023 @ 12:53:09.112",SUCCESS,QR4OV273383791BRIG3,124436410-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.111",SUCCESS,QR4TE172254104BRIG3,124436400-ANALYZER_14655
"Feb 2, 2023 @ 12:53:09.111",SUCCESS,QR4OV030965905BRIG3,124436409-ANALYZER_7181
"Feb 2, 2023 @ 12:53:09.110",SUCCESS,QR4QB936197349BRIG3,124436388-ANALYZER_14655
"Feb 2, 2023 @ 12:53:09.100",SUCCESS,QR4TE408300846BRIG3,124436354-ANALYZER_14655
"Feb 2, 2023 @ 12:53:08.958",SUCCESS,QR4OV007703882BRIG3,124435738-ANALYZER_12045
"Feb 2, 2023 @ 12:53:08.947",SUCCESS,QR4OV414914450BRIG3,124436418-ANALYZER_7181
"Feb 2, 2023 @ 12:53:08.883",SUCCESS,QR4TE010167084BRIG3,124436344-ANALYZER_14655
"Feb 2, 2023 @ 12:53:08.882",SUCCESS,QR4TE162393044BRIG3,124436358-ANALYZER_12045
"Feb 2, 2023 @ 12:53:08.882",SUCCESS,QR4TE407340472BRIG3,124436375-ANALYZER_14655
"Feb 2, 2023 @ 12:53:08.826",SUCCESS,QR4TE659332928BRIG3,124436426-ANALYZER_7181
"Feb 2, 2023 @ 12:53:08.626",SUCCESS,QR4OX229026248BRIG3,124436414-ANALYZER_7181
"Feb 2, 2023 @ 12:53:08.553",SUCCESS,QR4TE656984871BRIG3,124436406-ANALYZER_14655
"Feb 2, 2023 @ 12:53:08.539",SUCCESS,QR4QP002298009BRIG3,124436336-ANALYZER_12047
"Feb 2, 2023 @ 12:53:08.111",SUCCESS,QR4TE325713884BRIG3,124436416-ANALYZER_7181
"Feb 2, 2023 @ 12:53:07.957",SUCCESS,QR4TE061601193BRIG3,124436376-ANALYZER_14655
"Feb 2, 2023 @ 12:53:07.957",SUCCESS,QR4OP388593525BRIG3,124436408-ANALYZER_7181
"Feb 2, 2023 @ 12:53:07.552",SUCCESS,QR4TE670804814BRIG3,124436381-ANALYZER_14655
"Feb 2, 2023 @ 12:53:07.472",SUCCESS,QR4QP004416848BRIG3,124436331-ANALYZER_12044
"Feb 2, 2023 @ 12:53:06.882",SUCCESS,QR4OV007703817BRIG3,124435732-ANALYZER_12045
"Feb 2, 2023 @ 12:53:06.101",SUCCESS,QR4QP019457716BRIG3,124436368-ANALYZER_14655
"Feb 2, 2023 @ 12:53:05.957",SUCCESS,QR4QM997070956BRIG3,124436325-ANALYZER_12044
"Feb 2, 2023 @ 12:53:05.882",SUCCESS,QR4OV295661418BRIG3,124436370-ANALYZER_14655
"Feb 2, 2023 @ 12:53:05.791",SUCCESS,QR4TE525919464BRIG3,124436287-ANALYZER_14655
"Feb 2, 2023 @ 12:53:05.539",SUCCESS,QR4TE582722995BRIG3,124436317-ANALYZER_12044
"Feb 2, 2023 @ 12:53:04.825",SUCCESS,QR4TE669049407BRIG3,124436353-ANALYZER_14655
"Feb 2, 2023 @ 12:53:04.552",SUCCESS,QR4TE656886534BRIG3,124436329-ANALYZER_12045
"Feb 2, 2023 @ 12:53:04.110",SUCCESS,QR4TE172254299BRIG3,124436346-ANALYZER_14655
"Feb 2, 2023 @ 12:53:03.958",SUCCESS,QR4TE673006646BRIG3,124436319-ANALYZER_14655
"Feb 2, 2023 @ 12:53:03.957",SUCCESS,QR4QF345727216BRIG3,124436340-ANALYZER_14655
"Feb 2, 2023 @ 12:53:03.957",SUCCESS,QR4TE550655968BRIG3,124436321-ANALYZER_12045
"Feb 2, 2023 @ 12:53:03.884",SUCCESS,QR4OV036365762BRIG3,124436365-ANALYZER_14655
"Feb 2, 2023 @ 12:53:03.791",SUCCESS,QR4OV214357138BRIG3,124436343-ANALYZER_14655
"Feb 2, 2023 @ 12:53:02.883",SUCCESS,QR4TE532100057BRIG3,124436312-ANALYZER_14655
"Feb 2, 2023 @ 12:53:02.883",SUCCESS,QR4OV262944028BRIG3,124436335-ANALYZER_14655
"Feb 2, 2023 @ 12:53:02.882",SUCCESS,QR4QM909044286BRIG3,124436289-ANALYZER_12044
"Feb 2, 2023 @ 12:53:02.825",SUCCESS,QR4QP008260562BRIG3,124436283-ANALYZER_14655
"Feb 2, 2023 @ 12:53:02.551",SUCCESS,QR4QP048395130BRIG3,124436304-ANALYZER_12045
"Feb 2, 2023 @ 12:53:02.111",SUCCESS,QR4OZ997995877BRIG3,124436313-ANALYZER_12045
"Feb 2, 2023 @ 12:53:02.111",SUCCESS,QR4QP019528721BRIG3,124436267-ANALYZER_12044
"Feb 2, 2023 @ 12:53:02.111",SUCCESS,QR4TE674704975BRIG3,124436333-ANALYZER_14655
"Feb 2, 2023 @ 12:53:01.884",SUCCESS,QR4TE670800596BRIG3,124436301-ANALYZER_12044
"Feb 2, 2023 @ 12:53:01.791",SUCCESS,QR4TE582722995BRIG3,124436317-ANALYZER_13827
"Feb 2, 2023 @ 12:53:01.473",SUCCESS,QR4TE315297040BRIG3,124436326-ANALYZER_14655
"Feb 2, 2023 @ 12:53:01.473",SUCCESS,QR4TE645728444BRIG3,124436274-ANALYZER_12044
"Feb 2, 2023 @ 12:53:00.957",SUCCESS,QR4QP021474925BRIG3,124436272-ANALYZER_12044
"Feb 2, 2023 @ 12:53:00.883",SUCCESS,QR4TE557183052BRIG3,124436292-ANALYZER_12044
"Feb 2, 2023 @ 12:53:00.622",SUCCESS,QR4QP007225785BRIG3,124436296-ANALYZER_12045
"Feb 2, 2023 @ 12:53:00.552",SUCCESS,QR4TE540235881BRIG3,124436322-ANALYZER_14655
"Feb 2, 2023 @ 12:53:00.473",SUCCESS,QR4TE646847377BRIG3,124436264-ANALYZER_14655
"Feb 2, 2023 @ 12:53:00.102",SUCCESS,QR4OV345589276BRIG3,124436330-ANALYZER_14655
"Feb 2, 2023 @ 12:52:59.958",SUCCESS,QR4QP038392156BRIG3,124436174-ANALYZER_12044
"Feb 2, 2023 @ 12:52:59.957",SUCCESS,QR4QP049887303BRIG3,124436201-ANALYZER_12045
"Feb 2, 2023 @ 12:52:59.882",SUCCESS,QR4QP050123020BRIG3,124436284-ANALYZER_12045
"Feb 2, 2023 @ 12:52:59.792",SUCCESS,QR4TE677345914BRIG3,124436314-ANALYZER_14655
"Feb 2, 2023 @ 12:52:59.554",SUCCESS,QR4TE156018022BRIG3,124436189-ANALYZER_12045
"Feb 2, 2023 @ 12:52:59.553",SUCCESS,QR4TE007744428BRIG3,124436324-ANALYZER_14655
"Feb 2, 2023 @ 12:52:59.143",SUCCESS,QR4TE557084885BRIG3,124436281-ANALYZER_14655
"Feb 2, 2023 @ 12:52:59.111",SUCCESS,QR4TE674901652BRIG3,124436320-ANALYZER_14655
"Feb 2, 2023 @ 12:52:59.100",SUCCESS,QR4TE656273528BRIG3,124436223-ANALYZER_12045
"Feb 2, 2023 @ 12:52:58.959",SUCCESS,QR4OV333727647BRIG3,124436302-ANALYZER_14655
"Feb 2, 2023 @ 12:52:58.622",SUCCESS,QR4QP024588728BRIG3,124436271-ANALYZER_12044
"Feb 2, 2023 @ 12:52:58.472",SUCCESS,QR4OV273220135BRIG3,124436315-ANALYZER_14655
"Feb 2, 2023 @ 12:52:57.957",SUCCESS,QR4OX448431076BRIG3,124436308-ANALYZER_14655
"Feb 2, 2023 @ 12:52:57.884",SUCCESS,QR4QP042585949BRIG3,124436265-ANALYZER_12045
"Feb 2, 2023 @ 12:52:57.883",SUCCESS,QR4TE579440518BRIG3,124436297-ANALYZER_14655
